Time (Red),Time,ABV (Red),ABV (Yellow),ABV (Green),X Red g/l,X  Yellow g/L,X Green g/L,ln(X_t/Xto) Red,ln(X_t/Xto) Yellow,ln(X_t/Xto)  Green,,,,,,,,,mu_max (min^-1)
1/24/24 16:43,0:00,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,red,0.0128
1/24/24 16:49,0:06,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,yellow,0.0163
1/24/24 16:55,0:11,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,green,0.0315
1/24/24 17:08,0:24,0.13125,0.66,-0.13,55.31520878,277.9205026,,2.020617729,3.634904946,#NUM!,,,,,,,,,
1/24/24 17:08,0:25,0,0.53,-0.13,7.333333333,217.097312,,0,3.387915531,#NUM!,,,,,,,,,
1/24/24 17:13,0:30,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 17:30,0:47,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 17:41,0:58,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 17:52,1:09,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 17:58,1:14,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:15,1:31,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:31,1:48,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:37,1:53,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 18:42,1:59,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:48,2:04,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:53,2:10,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 18:59,2:16,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 19:16,2:32,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 19:27,2:43,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 19:32,2:49,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 19:43,3:00,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 19:49,3:05,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 19:54,3:11,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 20:05,3:22,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 20:22,3:38,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 20:27,3:44,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 20:33,3:50,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 20:44,4:01,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 20:50,4:06,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 20:55,4:12,0,0.00,-0.13,7.333333333,7.333333333,,0,0,#NUM!,,,,,,,,,
1/24/24 21:06,4:23,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/24/24 21:23,4:40,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 21:29,4:45,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,,
1/24/24 21:34,4:51,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 21:51,5:07,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,,
1/24/24 22:02,5:18,0,0.00,-0.13,7.333333333,7.333333333,-38.07448858,0,0,#NUM!,,,,,,,,,
1/24/24 22:07,5:24,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 22:24,5:40,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/24/24 22:40,5:57,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 22:57,6:14,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,,
1/24/24 23:08,6:25,0.13125,0.13,-0.13,55.31520878,55.31520878,,2.020617729,2.020617729,#NUM!,,,,,,,,,
1/24/24 23:25,6:41,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/24/24 23:42,6:58,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/24/24 23:58,7:15,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 0:15,7:31,0,0.13,-0.13,7.333333333,55.31520878,,0,2.020617729,#NUM!,,,,,,,,,
1/25/24 0:20,7:37,0.13125,0.00,0.00,55.31520878,7.333333333,7.333333333,2.020617729,0,0,,,,,,,,,
1/25/24 0:26,7:42,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 0:31,7:48,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,,
1/25/24 0:37,7:53,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 0:48,8:04,0,0.00,0.00,7.333333333,7.333333333,7.333333333,0,0,0,,,,,,,,,
1/25/24 0:53,8:10,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 1:10,8:27,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 1:27,8:43,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 1:43,9:00,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 2:00,9:16,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 2:17,9:33,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 2:33,9:50,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 2:50,10:06,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 3:01,10:17,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 3:17,10:34,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 3:34,10:51,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 3:51,11:07,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 4:07,11:24,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 4:24,11:40,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 4:41,11:57,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 4:57,12:14,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 5:14,12:30,0,0.13,0.00,7.333333333,55.31520878,7.333333333,0,2.020617729,0,,,,,,,,,
1/25/24 5:31,12:47,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 5:47,13:04,0,0.13,0.13,7.333333333,55.31520878,55.31520878,0,2.020617729,2.020617729,,,,,,,,,
1/25/24 6:04,13:20,0.13125,0.13,0.00,55.31520878,55.31520878,7.333333333,2.020617729,2.020617729,0,,,,,,,,,
1/25/24 6:20,13:37,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 6:37,13:54,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 6:54,14:10,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 7:10,14:27,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 7:27,14:43,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 7:32,14:49,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 7:49,15:06,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 8:06,15:22,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 8:22,15:39,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 8:39,15:55,0.13125,0.13,0.26,55.31520878,55.31520878,106.0963972,2.020617729,2.020617729,2.671917924,,,,,,,,,
1/25/24 8:55,16:12,0.13125,0.13,0.13,55.31520878,55.31520878,55.31520878,2.020617729,2.020617729,2.020617729,,,,,,,,,
1/25/24 9:12,16:29,0.13125,0.13,0.26,55.31520878,55.31520878,106.0963972,2.020617729,2.020617729,2.671917924,,,,,,,,,
1/25/24 9:29,16:45,0.13125,0.26,0.13,55.31520878,106.0963972,55.31520878,2.020617729,2.671917924,2.020617729,,,,,,,,,
1/25/24 9:40,16:56,0.13125,0.13,0.26,55.31520878,55.31520878,106.0963972,2.020617729,2.020617729,2.671917924,,,,,,,,,
1/25/24 9:45,17:02,0.13125,0.26,0.13,55.31520878,106.0963972,55.31520878,2.020617729,2.671917924,2.020617729,,,,,,,,,
1/25/24 10:02,17:18,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 10:18,17:35,0.13125,0.26,0.13,55.31520878,106.0963972,55.31520878,2.020617729,2.671917924,2.020617729,,,,,,,,,
1/25/24 10:35,17:52,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 10:41,17:57,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 10:58,18:14,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 11:14,18:31,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 11:31,18:47,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 11:47,19:04,0.2625,0.26,0.39,106.0963972,106.0963972,159.9292317,2.671917924,2.671917924,3.082301251,,,,,,,,,
1/25/24 12:04,19:20,0.13125,0.26,0.26,55.31520878,106.0963972,106.0963972,2.020617729,2.671917924,2.671917924,,,,,,,,,
1/25/24 12:20,19:37,0.13125,0.26,0.39,55.31520878,106.0963972,159.9292317,2.020617729,2.671917924,3.082301251,,,,,,,,,
1/25/24 12:26,19:43,0.13125,0.39,0.39,55.31520878,159.9292317,159.9292317,2.020617729,3.082301251,3.082301251,,,,,,,,,
1/25/24 12:32,19:48,0.13125,0.26,0.39,55.31520878,106.0963972,159.9292317,2.020617729,2.671917924,3.082301251,,,,,,,,,
1/25/24 12:48,20:05,0.13125,0.26,0.39,55.31520878,106.0963972,159.9292317,2.020617729,2.671917924,3.082301251,,,,,,,,,
1/25/24 13:05,20:21,0.13125,0.26,0.53,55.31520878,106.0963972,217.097312,2.020617729,2.671917924,3.387915531,,,,,,,,,
1/25/24 13:11,20:27,0.13125,0.39,0.39,55.31520878,159.9292317,159.9292317,2.020617729,3.082301251,3.082301251,,,,,,,,,
1/25/24 13:16,20:33,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 13:33,20:50,0.13125,0.39,0.39,55.31520878,159.9292317,159.9292317,2.020617729,3.082301251,3.082301251,,,,,,,,,
1/25/24 13:52,21:09,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 14:19,21:35,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 14:32,21:48,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 14:50,22:06,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 14:56,22:12,0.13125,0.26,0.66,55.31520878,106.0963972,277.9205026,2.020617729,2.671917924,3.634904946,,,,,,,,,
1/25/24 15:07,22:23,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 15:24,22:40,0.13125,0.39,0.66,55.31520878,159.9292317,277.9205026,2.020617729,3.082301251,3.634904946,,,,,,,,,
1/25/24 15:41,22:57,0.13125,0.39,0.53,55.31520878,159.9292317,217.097312,2.020617729,3.082301251,3.387915531,,,,,,,,,
1/25/24 15:58,23:14,0.13125,0.53,0.53,55.31520878,217.097312,217.097312,2.020617729,3.387915531,3.387915531,,,,,,,,,
1/25/24 16:09,23:26,0.13125,0.39,0.66,55.31520878,159.9292317,277.9205026,2.020617729,3.082301251,3.634904946,,,,,,,,,
1/25/24 16:15,23:32,0.13125,0.53,0.53,55.31520878,217.097312,217.097312,2.020617729,3.387915531,3.387915531,,,,,,,,,
1/25/24 16:21,23:37,0.13125,0.39,0.66,55.31520878,159.9292317,277.9205026,2.020617729,3.082301251,3.634904946,,,,,,,,,
1/25/24 16:32,23:48,0.13125,0.53,0.79,55.31520878,217.097312,342.7609206,2.020617729,3.387915531,3.844603015,,,,,,,,,
1/25/24 16:37,23:54,0.13125,0.39,0.66,55.31520878,159.9292317,277.9205026,2.020617729,3.082301251,3.634904946,,,,,,,,,
1/25/24 16:43,0:00,0.2625,0.53,0.66,106.0963972,217.097312,277.9205026,2.671917924,3.387915531,3.634904946,,,,,,,,,
1/25/24 16:49,0:05,0.13125,0.53,0.79,55.31520878,217.097312,342.7609206,2.020617729,3.387915531,3.844603015,,,,,,,,,
1/25/24 16:54,0:11,0.2625,0.39,0.66,106.0963972,159.9292317,277.9205026,2.671917924,3.082301251,3.634904946,,,,,,,,,
1/25/24 17:00,0:17,0.13125,0.39,0.79,55.31520878,159.9292317,342.7609206,2.020617729,3.082301251,3.844603015,,,,,,,,,
1/25/24 17:05,0:22,0.13125,0.53,0.66,55.31520878,217.097312,277.9205026,2.020617729,3.387915531,3.634904946,,,,,,,,,
1/25/24 17:22,0:39,0.2625,0.53,0.79,106.0963972,217.097312,342.7609206,2.671917924,3.387915531,3.844603015,,,,,,,,,
1/25/24 17:39,0:55,0.2625,0.53,0.92,106.0963972,217.097312,412.0301505,2.671917924,3.387915531,4.028666363,,,,,,,,,
1/25/24 17:56,1:12,0.2625,0.53,1.05,106.0963972,217.097312,486.1979902,2.671917924,3.387915531,4.194185763,,,,,,,,,
1/25/24 18:12,1:29,0.2625,0.53,0.92,106.0963972,217.097312,412.0301505,2.671917924,3.387915531,4.028666363,,,,,,,,,
1/25/24 18:23,1:40,0.2625,0.66,1.05,106.0963972,277.9205026,486.1979902,2.671917924,3.634904946,4.194185763,,,,,,,,,
1/25/24 18:29,1:46,0.2625,0.53,1.05,106.0963972,217.097312,486.1979902,2.671917924,3.387915531,4.194185763,,,,,,,,,
1/25/24 18:35,1:52,0.2625,0.66,1.18,106.0963972,277.9205026,565.8031197,2.671917924,3.634904946,4.345816008,,,,,,,,,
1/25/24 18:41,1:57,0.2625,0.53,1.18,106.0963972,217.097312,565.8031197,2.671917924,3.387915531,4.345816008,,,,,,,,,
1/25/24 18:58,2:15,0.2625,0.66,1.05,106.0963972,277.9205026,486.1979902,2.671917924,3.634904946,4.194185763,,,,,,,,,
1/25/24 19:04,2:20,0.2625,0.53,1.18,106.0963972,217.097312,565.8031197,2.671917924,3.387915531,4.345816008,,,,,,,,,
1/25/24 19:16,2:33,0.2625,0.66,1.05,106.0963972,277.9205026,486.1979902,2.671917924,3.634904946,4.194185763,,,,,,,,,
1/25/24 20:47,4:04,0.2625,0.79,1.18,106.0963972,342.7609206,565.8031197,2.671917924,3.844603015,4.345816008,,,,,,,,,
1/25/24 21:07,4:24,0.2625,0.79,1.31,106.0963972,342.7609206,651.4662065,2.671917924,3.844603015,4.48679536,,,,,,,,,
1/25/24 21:27,4:43,0.2625,0.79,1.05,106.0963972,342.7609206,486.1979902,2.671917924,3.844603015,4.194185763,,,,,,,,,
1/25/24 21:47,5:03,0.2625,0.79,1.31,106.0963972,342.7609206,651.4662065,2.671917924,3.844603015,4.48679536,,,,,,,,,
1/25/24 21:53,5:09,0.2625,0.92,1.44,106.0963972,412.0301505,743.9061201,2.671917924,4.028666363,4.61948468,,,,,,,,,
1/25/24 21:59,5:15,0.2625,0.79,1.58,106.0963972,342.7609206,843.9601544,2.671917924,3.844603015,4.745675118,,,,,,,,,
1/25/24 22:17,5:34,0.39375,0.92,1.44,159.9292317,412.0301505,743.9061201,3.082301251,4.028666363,4.61948468,,,,,,,,,
1/25/24 22:25,5:41,0.2625,0.79,1.58,106.0963972,342.7609206,843.9601544,2.671917924,3.844603015,4.745675118,,,,,,,,,
1/25/24 22:42,5:58,0.39375,0.92,1.58,159.9292317,412.0301505,843.9601544,3.082301251,4.028666363,4.745675118,,,,,,,,,
1/25/24 23:00,6:17,0.2625,0.92,1.71,106.0963972,412.0301505,952.6094607,2.671917924,4.028666363,4.866774855,,,,,,,,,
1/25/24 23:21,6:37,0.39375,0.92,1.84,159.9292317,412.0301505,1071.01133,3.082301251,4.028666363,4.983928485,,,,,,,,,
1/25/24 23:27,6:44,0.39375,1.05,1.71,159.9292317,486.1979902,952.6094607,3.082301251,4.194185763,4.866774855,,,,,,,,,
1/25/24 23:34,6:51,0.2625,0.92,1.84,106.0963972,412.0301505,1071.01133,2.671917924,4.028666363,4.983928485,,,,,,,,,
1/25/24 23:42,6:58,0.39375,1.05,1.84,159.9292317,486.1979902,1071.01133,3.082301251,4.194185763,4.983928485,,,,,,,,,
1/25/24 23:54,7:11,0.39375,0.92,1.84,159.9292317,412.0301505,1071.01133,3.082301251,4.028666363,4.983928485,,,,,,,,,
1/26/24 0:00,7:17,0.39375,1.05,1.84,159.9292317,486.1979902,1071.01133,3.082301251,4.194185763,4.983928485,,,,,,,,,
1/26/24 0:18,7:35,0.39375,1.05,1.71,159.9292317,486.1979902,952.6094607,3.082301251,4.194185763,4.866774855,,,,,,,,,
1/26/24 0:37,7:54,0.39375,0.92,1.84,159.9292317,412.0301505,1071.01133,3.082301251,4.028666363,4.983928485,,,,,,,,,
1/26/24 0:44,8:00,0.39375,1.05,1.84,159.9292317,486.1979902,1071.01133,3.082301251,4.194185763,4.983928485,,,,,,,,,
1/26/24 1:14,8:30,0.39375,1.18,1.97,159.9292317,565.8031197,1200.540579,3.082301251,4.345816008,5.098097052,,,,,,,,,
1/26/24 1:26,8:42,0.39375,1.05,1.71,159.9292317,486.1979902,952.6094607,3.082301251,4.194185763,4.866774855,,,,,,,,,
1/26/24 1:47,9:03,0.525,1.18,1.58,217.097312,565.8031197,843.9601544,3.387915531,4.345816008,4.745675118,,,,,,,,,
1/26/24 1:59,9:15,0.39375,1.05,1.71,159.9292317,486.1979902,952.6094607,3.082301251,4.194185763,4.866774855,,,,,,,,,
1/26/24 2:04,9:21,0.525,1.18,1.97,217.097312,565.8031197,1200.540579,3.387915531,4.345816008,5.098097052,,,,,,,,,
1/26/24 2:17,9:33,0.39375,1.05,1.84,159.9292317,486.1979902,1071.01133,3.082301251,4.194185763,4.983928485,,,,,,,,,
1/26/24 2:22,9:39,0.39375,1.18,1.71,159.9292317,565.8031197,952.6094607,3.082301251,4.345816008,4.866774855,,,,,,,,,
1/26/24 2:28,9:45,0.39375,1.05,1.97,159.9292317,486.1979902,1200.540579,3.082301251,4.194185763,5.098097052,,,,,,,,,
1/26/24 2:34,9:50,0.39375,1.18,2.10,159.9292317,565.8031197,1342.843172,3.082301251,4.345816008,5.210114251,,,,,,,,,
1/26/24 2:50,10:07,0.525,1.18,1.97,217.097312,565.8031197,1200.540579,3.387915531,4.345816008,5.098097052,,,,,,,,,
1/26/24 3:02,10:18,0.525,1.18,2.10,217.097312,565.8031197,1342.843172,3.387915531,4.345816008,5.210114251,,,,,,,,,
1/26/24 3:09,10:26,0.525,1.31,2.10,217.097312,651.4662065,1342.843172,3.387915531,4.48679536,5.210114251,,,,,,,,,
1/26/24 3:21,10:38,0.39375,1.18,2.23,159.9292317,565.8031197,1499.906543,3.082301251,4.345816008,5.320727916,,,,,,,,,
1/26/24 3:33,10:49,0.525,1.31,2.10,217.097312,651.4662065,1342.843172,3.387915531,4.48679536,5.210114251,,,,,,,,,
1/26/24 3:45,11:02,0.525,1.18,2.23,217.097312,565.8031197,1499.906543,3.387915531,4.345816008,5.320727916,,,,,,,,,
1/26/24 4:02,11:19,0.525,1.31,2.23,217.097312,651.4662065,1499.906543,3.387915531,4.48679536,5.320727916,,,,,,,,,
1/26/24 4:19,11:36,0.525,1.44,2.36,217.097312,743.9061201,1674.152981,3.387915531,4.61948468,5.430632469,,,,,,,,,
1/26/24 4:36,11:53,0.525,1.44,2.23,217.097312,743.9061201,1499.906543,3.387915531,4.61948468,5.320727916,,,,,,,,,
1/26/24 4:54,12:10,0.525,1.44,2.36,217.097312,743.9061201,1674.152981,3.387915531,4.61948468,5.430632469,,,,,,,,,
1/26/24 5:10,12:27,0.525,1.44,2.23,217.097312,743.9061201,1499.906543,3.387915531,4.61948468,5.320727916,,,,,,,,,
1/26/24 5:16,12:32,0.525,1.58,2.36,217.097312,843.9601544,1674.152981,3.387915531,4.745675118,5.430632469,,,,,,,,,
1/26/24 5:21,12:38,0.525,1.44,2.36,217.097312,743.9061201,1674.152981,3.387915531,4.61948468,5.430632469,,,,,,,,,
1/26/24 5:33,12:49,0.65625,1.58,2.36,277.9205026,843.9601544,1674.152981,3.634904946,4.745675118,5.430632469,,,,,,,,,
1/26/24 5:39,12:55,0.525,1.44,2.49,217.097312,743.9061201,1868.565455,3.387915531,4.61948468,5.540496114,,,,,,,,,
1/26/24 5:44,13:01,0.525,1.31,2.36,217.097312,651.4662065,1674.152981,3.387915531,4.48679536,5.430632469,,,,,,,,,
1/26/24 5:51,13:07,0.525,1.44,2.49,217.097312,743.9061201,1868.565455,3.387915531,4.61948468,5.540496114,,,,,,,,,
1/26/24 6:02,13:19,0.525,1.31,2.49,217.097312,651.4662065,1868.565455,3.387915531,4.48679536,5.540496114,,,,,,,,,
1/26/24 6:08,13:25,0.65625,1.44,2.49,277.9205026,743.9061201,1868.565455,3.634904946,4.61948468,5.540496114,,,,,,,,,
1/26/24 6:14,13:30,0.525,1.44,2.49,217.097312,743.9061201,1868.565455,3.387915531,4.61948468,5.540496114,,,,,,,,,
1/26/24 6:19,13:36,0.65625,1.58,2.63,277.9205026,843.9601544,2086.859796,3.634904946,4.745675118,5.65098556,,,,,,,,,
1/26/24 6:37,13:54,0.525,1.58,2.49,217.097312,843.9601544,1868.565455,3.387915531,4.745675118,5.540496114,,,,,,,,,
1/26/24 6:54,14:11,0.65625,1.58,2.63,277.9205026,843.9601544,2086.859796,3.634904946,4.745675118,5.65098556,,,,,,,,,
1/26/24 7:11,14:28,0.65625,1.58,2.63,277.9205026,843.9601544,2086.859796,3.634904946,4.745675118,5.65098556,,,,,,,,,
1/26/24 7:28,14:45,0.65625,1.58,2.76,277.9205026,843.9601544,2333.724489,3.634904946,4.745675118,5.762790599,,,,,,,,,
1/26/24 7:45,15:02,0.65625,1.71,2.63,277.9205026,952.6094607,2086.859796,3.634904946,4.866774855,5.65098556,,,,,,,,,
1/26/24 7:57,15:14,0.65625,1.71,2.76,277.9205026,952.6094607,2333.724489,3.634904946,4.866774855,5.762790599,,,,,,,,,
1/26/24 8:14,15:31,0.65625,1.58,2.76,277.9205026,843.9601544,2333.724489,3.634904946,4.745675118,5.762790599,,,,,,,,,
1/26/24 8:20,15:37,0.65625,1.71,2.89,277.9205026,952.6094607,2615.161215,3.634904946,4.866774855,5.87665086,,,,,,,,,
1/26/24 8:38,15:54,0.65625,1.71,2.89,277.9205026,952.6094607,2615.161215,3.634904946,4.866774855,5.87665086,,,,,,,,,
1/26/24 8:43,16:00,0.65625,1.84,2.76,277.9205026,1071.01133,2333.724489,3.634904946,4.983928485,5.762790599,,,,,,,,,
1/26/24 8:49,16:06,0.65625,1.71,2.89,277.9205026,952.6094607,2615.161215,3.634904946,4.866774855,5.87665086,,,,,,,,,
1/26/24 9:06,16:23,0.7875,1.84,2.89,342.7609206,1071.01133,2615.161215,3.844603015,4.983928485,5.87665086,,,,,,,,,
1/26/24 9:13,16:29,0.65625,1.71,3.02,277.9205026,952.6094607,2938.979227,3.634904946,4.866774855,5.993387434,,,,,,,,,
1/26/24 9:19,16:36,0.65625,1.84,3.02,277.9205026,1071.01133,2938.979227,3.634904946,4.983928485,5.993387434,,,,,,,,,
1/26/24 9:36,16:53,0.7875,1.84,3.02,342.7609206,1071.01133,2938.979227,3.844603015,4.983928485,5.993387434,,,,,,,,,
1/26/24 9:55,17:11,0.65625,1.84,3.02,277.9205026,1071.01133,2938.979227,3.634904946,4.983928485,5.993387434,,,,,,,,,
1/26/24 10:00,17:17,0.7875,1.97,3.15,342.7609206,1200.540579,3315.531265,3.844603015,5.098097052,6.113942986,,,,,,,,,
1/26/24 10:06,17:23,0.7875,1.84,3.15,342.7609206,1071.01133,3315.531265,3.844603015,4.983928485,6.113942986,,,,,,,,,
1/26/24 10:12,17:28,0.65625,1.97,3.15,277.9205026,1200.540579,3315.531265,3.634904946,5.098097052,6.113942986,,,,,,,,,
1/26/24 10:17,17:34,0.7875,1.84,3.28,342.7609206,1071.01133,3758.840871,3.844603015,4.983928485,6.239435745,,,,,,,,,
1/26/24 10:23,17:39,0.65625,1.97,3.15,277.9205026,1200.540579,3315.531265,3.634904946,5.098097052,6.113942986,,,,,,,,,
1/26/24 10:39,17:56,0.7875,1.97,3.28,342.7609206,1200.540579,3758.840871,3.844603015,5.098097052,6.239435745,,,,,,,,,
